station_id,last_updated,num_bikes_available,num_docks_available
20,2023-05-11 06:00:00,19.0,16.0
20,2023-05-13 20:00:00,7.666666666666667,27.333333333333332
20,2023-05-13 21:00:00,10.333333333333334,24.666666666666668
21,2023-05-10 02:00:00,11.897435897435898,11.102564102564102
21,2023-05-10 03:00:00,11.6,11.4
21,2023-05-10 07:00:00,0.0,20.0
21,2023-05-10 23:00:00,10.588235294117647,12.411764705882353
21,2023-05-11 00:00:00,12.0,11.0
21,2023-05-11 01:00:00,11.64406779661017,11.35593220338983
21,2023-05-11 02:00:00,10.150943396226415,12.849056603773585
21,2023-05-11 06:00:00,9.0,14.0
21,2023-05-13 20:00:00,2.272727272727273,20.727272727272727
21,2023-05-13 21:00:00,3.2857142857142856,19.714285714285715
22,2023-05-10 02:00:00,5.205128205128205,17.794871794871796
22,2023-05-10 03:00:00,6.0,17.0
22,2023-05-10 07:00:00,0.0,16.0
22,2023-05-10 23:00:00,2.1176470588235294,19.88235294117647
22,2023-05-11 00:00:00,7.32,14.68
22,2023-05-11 01:00:00,8.779661016949152,13.220338983050848
22,2023-05-11 02:00:00,12.39622641509434,9.60377358490566
22,2023-05-11 06:00:00,13.0,9.0
22,2023-05-13 20:00:00,11.030303030303031,11.969696969696969
22,2023-05-13 21:00:00,12.0,11.0
23,2023-05-10 02:00:00,31.102564102564102,3.8974358974358974
23,2023-05-10 03:00:00,29.1,5.9
23,2023-05-10 07:00:00,0.0,20.0
23,2023-05-10 23:00:00,6.0,28.0
23,2023-05-11 00:00:00,15.08,18.92
23,2023-05-11 01:00:00,19.23728813559322,14.76271186440678
23,2023-05-11 02:00:00,22.566037735849058,11.415094339622641
23,2023-05-11 06:00:00,25.615384615384617,8.384615384615385
23,2023-05-13 20:00:00,23.545454545454547,11.454545454545455
23,2023-05-13 21:00:00,25.904761904761905,9.095238095238095
24,2023-05-10 02:00:00,9.487179487179487,25.512820512820515
24,2023-05-10 03:00:00,9.7,25.3
24,2023-05-10 07:00:00,0.0,25.0
24,2023-05-10 23:00:00,14.0,21.0
24,2023-05-11 00:00:00,13.48,21.52
24,2023-05-11 01:00:00,15.525423728813559,19.47457627118644
24,2023-05-11 02:00:00,13.735849056603774,21.264150943396228
24,2023-05-11 06:00:00,12.0,23.0
24,2023-05-13 20:00:00,10.121212121212121,24.87878787878788
24,2023-05-13 21:00:00,10.19047619047619,24.80952380952381
25,2023-05-10 02:00:00,4.051282051282051,18.94871794871795
25,2023-05-10 03:00:00,2.2,20.8
25,2023-05-10 07:00:00,0.0,18.0
25,2023-05-10 23:00:00,13.176470588235293,9.823529411764707
25,2023-05-11 00:00:00,15.4,7.6
25,2023-05-11 01:00:00,16.47457627118644,6.52542372881356
25,2023-05-11 02:00:00,12.49056603773585,10.50943396226415
25,2023-05-11 06:00:00,10.538461538461538,12.461538461538462
25,2023-05-13 20:00:00,6.666666666666667,15.333333333333334
25,2023-05-13 21:00:00,5.809523809523809,16.19047619047619
26,2023-05-10 02:00:00,7.153846153846154,11.846153846153847
26,2023-05-10 03:00:00,8.0,11.0
26,2023-05-10 07:00:00,0.0,10.0
26,2023-05-10 23:00:00,14.0,5.0
26,2023-05-11 00:00:00,15.48,3.52
26,2023-05-11 01:00:00,15.966101694915254,3.0338983050847457
26,2023-05-11 02:00:00,17.37735849056604,1.6226415094339623
26,2023-05-11 06:00:00,4.0,15.0
26,2023-05-13 20:00:00,3.272727272727273,15.727272727272727
26,2023-05-13 21:00:00,3.0,16.0
27,2023-05-10 02:00:00,5.589743589743589,13.41025641025641
27,2023-05-10 03:00:00,5.9,13.1
27,2023-05-10 07:00:00,0.0,4.0
27,2023-05-10 23:00:00,0.35294117647058826,18.647058823529413
27,2023-05-11 00:00:00,3.2,15.8
27,2023-05-11 01:00:00,4.627118644067797,14.372881355932204
27,2023-05-11 02:00:00,5.0,14.0
27,2023-05-11 06:00:00,3.0,16.0
27,2023-05-13 20:00:00,18.818181818181817,0.18181818181818182
27,2023-05-13 21:00:00,19.0,0.0
28,2023-05-10 02:00:00,10.0,1.0
28,2023-05-10 03:00:00,9.6,1.4
28,2023-05-10 07:00:00,0.0,5.0
28,2023-05-10 23:00:00,2.176470588235294,7.882352941176471
28,2023-05-11 00:00:00,6.72,3.28
28,2023-05-11 01:00:00,7.338983050847458,2.6610169491525424
28,2023-05-11 02:00:00,9.358490566037736,0.6415094339622641
28,2023-05-11 06:00:00,9.461538461538462,0.5384615384615384
28,2023-05-13 20:00:00,8.545454545454545,2.4545454545454546
28,2023-05-13 21:00:00,9.333333333333334,1.6666666666666667
29,2023-05-10 02:00:00,3.8205128205128207,27.17948717948718
29,2023-05-10 03:00:00,5.0,26.0
29,2023-05-10 07:00:00,0.0,28.0
29,2023-05-10 23:00:00,0.058823529411764705,30.941176470588236
29,2023-05-11 00:00:00,0.0,31.0
